15,9.578206295
20,9.558755508
25,7.418755107
30,7.107565584
35,6.646152546
40,6.621779
45,6.598816247
50,6.687861475
55,6.181678977
60,6.318454784
65,5.843445079
70,5.742767685
75,5.792781905
80,5.717096313
85,5.837373629
90,5.789693304
95,5.77811416
100,5.863481654
105,5.815940514
110,5.882396677
115,5.954882215
120,5.8994654
125,5.994378415
130,6.260671078
135,6.52822622
140,6.431037364
145,6.571088139
150,6.765464504
155,6.653650307
160,6.839341956
165,6.854586781
170,6.995469917
175,7.295700513
180,7.304741258
185,7.440420251
190,7.383052101
195,7.425581604
200,7.511821105
205,7.721496055
210,7.704184773
215,7.68082249
220,7.796708379
225,7.719411178
230,7.707030177
235,7.940911952
240,8.098517926
245,8.010720271
250,8.057452545
255,7.99167501
260,7.920993122
265,7.995234407
270,8.044241505
275,8.119217326
280,8.153228369
285,8.375739543
290,8.460211973
295,8.526293642
300,8.626440611
