15,5.606429887
20,4.531415911
25,3.863782788
30,3.942573771
35,3.594337679
40,3.454266248
45,3.447446564
50,3.610551517
55,3.280044746
60,2.77385311
65,3.131064266
70,2.989261098
75,2.932621605
80,3.056257897
85,2.970007902
90,2.937695113
95,3.024243293
100,3.055593542
105,2.426476686
110,2.807836681
115,2.904127691
120,2.891691343
125,2.831371778
130,2.711201576
135,2.900203055
140,2.916165835
145,3.01018816
150,2.837704118
155,2.830160898
160,2.789081109
165,3.150946056
170,2.890688452
175,2.841768231
180,2.686350076
185,2.869414657
190,2.965454708
195,2.896446101
200,2.977237858
205,3.037115579
210,2.919962174
215,3.132219349
220,2.909420873
225,3.305941906
230,3.06249326
235,3.388794997
240,2.674529757
245,3.380704479
250,3.117055112
255,3.178353856
260,3.233595786
265,3.215639818
270,3.19648035
275,3.311547707
280,3.148819276
285,3.790348203
290,4.172419342
295,4.168593368
300,4.361692821
