15,5.739444569
20,4.080624638
25,4.282182432
30,4.212534593
35,4.122810448
40,3.949093074
45,4.220633911
50,4.697397989
55,4.328064418
60,4.93797786
65,5.02445065
70,5.15471677
75,4.286414234
80,5.240349439
85,4.904502498
90,4.926228307
95,5.617318283
100,5.141752093
105,5.290779677
110,4.644256012
115,4.965620672
120,5.267813988
125,5.556382228
130,6.526208869
135,6.119852139
140,6.403688824
145,6.086504044
150,5.613381952
155,6.136494234
160,6.707469296
165,6.29819781
170,6.140715092
175,6.737169947
180,6.545513571
185,7.057693728
190,8.219991011
195,6.458817773
200,7.666529237
205,6.444882903
210,6.828448309
215,7.594012366
220,7.548989757
225,7.630850509
230,7.670239924
235,6.454002737
240,7.002146399
245,7.83885347
250,8.319014989
255,8.294061115
260,8.301057909
265,8.947478321
270,8.699319775
275,9.722256607
280,8.796126588
285,9.519140879
290,8.236654788
295,9.393367294
300,8.583032297
