15,5.319882903
20,5.367130267
25,4.01164572
30,4.10234973
35,3.782176622
40,4.740974752
45,4.060061978
50,3.725761227
55,4.199319578
60,3.954236298
65,4.043947151
70,4.263691986
75,4.249327781
80,4.279067296
85,3.891181252
90,4.173854242
95,4.29750399
100,4.328543533
105,4.443406244
110,4.723207709
115,4.093205609
120,4.862097578
125,3.938809217
130,4.518638586
135,4.796299538
140,4.528654933
145,5.043628008
150,4.365621898
155,5.50492683
160,4.884915268
165,5.07674531
170,4.663828422
175,4.918794964
180,4.61796626
185,4.812274888
190,4.840085802
195,5.472881391
200,5.248368145
205,5.602299466
210,4.61604778
215,5.288240965
220,5.223224879
225,6.269599991
230,5.477243509
235,5.595630234
240,5.647611955
245,6.686145767
250,4.923051876
255,5.92317745
260,5.302254933
265,5.329913067
270,5.892712421
275,5.362962249
280,5.782939819
285,6.488754196
290,5.932153995
295,6.339001136
300,4.7391158
