5,10.69068668
10,9.660794613
15,8.714823474
20,8.202125762
25,6.82025668
30,7.823687317
35,7.259243066
40,8.095859983
45,7.110808145
50,6.066293044
55,6.376241978
60,6.068696497
65,8.218255623
70,6.951696496
75,8.05008949
80,6.840878256
85,7.846074778
90,6.255837854
95,5.968009791
100,7.683903069
105,6.9479121
110,5.765813893
115,7.908022734
120,7.607551614
125,7.446682124
130,7.677194147
135,6.495127766
140,5.876592353
145,9.372602334
150,8.317251464
155,7.83534363
160,7.605433606
165,7.472486831
170,7.253679187
175,7.198734002
180,6.642645157
185,5.952142994
190,6.483923282
