15,11.622841891
20,8.970675115
25,4.779041849
30,4.592936838
35,4.67820711
40,4.694261873
45,4.601147634
50,4.331404666
55,4.338283516
60,4.412658424
65,4.589290635
70,4.452193109
75,4.36604152
80,4.494814477
85,4.723699
90,4.642043706
95,4.739388686
100,5.03677484
105,5.038686609
110,4.960864751
115,5.219310341
120,5.132071595
125,5.28949582
130,5.252144101
135,5.313646906
140,5.270737304
145,5.401165358
150,5.6898902
155,5.35926209
160,5.408373669
165,5.426056134
170,5.496124567
175,5.611804654
180,5.674947769
185,5.750153332
190,5.780290598
195,5.943313033
200,6.084827036
