15,4.812578514
20,3.81275075
25,3.202112524
30,3.4088163
35,3.115699083
40,3.342235692
45,3.500366641
50,3.368583352
55,3.461132645
60,3.530495539
65,3.535014924
70,3.631039452
75,3.755038543
80,4.032829467
85,3.931749691
90,4.147252907
95,4.288142985
100,4.359511831
105,4.382462898
110,3.890586864
115,3.903557905
120,4.10671729
125,4.205980485
130,4.802562421
135,4.547614486
140,4.3560146
145,4.145681315
150,4.540750917
155,4.860287529
160,5.05041309
165,5.139634039
170,5.204608669
175,6.717215744
180,6.497905515
185,5.850021009
190,5.777320499
195,5.742433536
200,5.586119951
