15,3.163466327
20,2.799891812
25,2.176936284
30,2.101810954
35,1.676769799
40,2.191709019
45,2.032418686
50,2.585257166
55,2.262161671
60,2.299768191
65,2.150940179
70,2.216842474
75,2.73451901
80,2.524579682
85,2.663610401
90,2.421679909
95,2.495336775
100,2.327939841
105,2.636589684
110,2.652604204
115,2.305122859
120,2.25093828
125,2.343729096
130,2.461971575
135,2.869013084
140,2.264670972
145,2.767341838
150,3.042885501
155,2.868108323
160,3.109021236
165,2.508639479
170,3.029954143
175,3.786225427
180,3.270900837
185,3.312435932
190,3.362317939
195,3.247850991
200,3.304624973
