15,8.181081309
20,7.186654578
25,4.053347706
30,4.133824109
35,3.947520253
40,4.187471971
45,4.141412493
50,3.978067842
55,3.907821815
60,3.975360308
65,4.086228755
70,3.843247315
75,3.817564064
80,3.742150297
85,3.864047982
90,3.946255839
95,3.903524039
100,3.994126534
105,3.941449233
110,3.856428352
115,3.963736896
120,4.034308886
125,3.974777868
130,3.913775943
135,3.832354141
140,3.957096711
145,3.807804769
150,4.208701675
155,4.125807321
160,4.195448994
165,4.195727339
170,4.283570717
175,4.106935278
180,4.043657933
185,4.091360226
190,4.150700389
195,4.011052119
200,4.113887771
