200,36.632880071
205,35.819662435
210,34.309588561
215,34.092718209
220,34.233854117
225,35.131295453
230,34.847145725
235,34.927986913
240,34.991245169
245,35.091070656
250,34.977505424
255,34.870517172
260,35.135389228
265,35.602991371
270,35.398631083
275,35.66534482
280,35.601682925
285,35.430856101
290,35.474677778
295,37.1131819
300,38.365770527
305,39.306567729
310,40.073031918
315,41.919730403
320,42.154543959
325,42.024753091
330,41.890141022
335,41.904449045
340,42.318758285
345,42.279430072
350,42.21810757
355,42.231689677
360,42.921075263
365,42.777410296
370,43.725481632
375,42.621467898
380,42.690104816
385,44.24655388
390,46.595776533
395,46.696800668
400,48.686060393
405,48.408131756
410,52.945611173
415,59.135556543
420,52.002121991
425,50.14712635
430,48.977758325
---
435,31.483675041
440,31.228650912
445,31.177774994
450,31.838864611
455,31.796775742
460,31.343450777
465,31.558984572
470,31.613609741
475,32.142852188
480,32.371863369
485,32.420668861
490,32.429784012
495,32.299234773
500,32.603792068
505,32.517416755
510,32.609307393
515,32.068441657
520,31.888267766
525,31.869917852
530,31.896781776
535,32.0430694
540,31.922215643
545,32.396415387
550,32.696616686
555,32.834078941
560,33.571068127
565,33.520169976
570,33.875798071
575,33.926726127
580,33.963881862
585,34.173846751
590,34.451641245
595,34.225872506
600,34.56097239
605,34.225468196
610,34.789974499
615,34.704998387
620,35.244699389
625,35.473002712
630,35.451463546
635,35.359356409
640,35.694614185
645,35.554871794
650,35.656258721
655,35.89975247
660,37.195954455
665,37.161430868
670,37.138988426
675,37.376968222
680,37.412829196
685,37.37580949
690,37.498141551
695,38.70844417
700,38.672853751
705,38.716349782
710,38.612566043
715,38.623035597
720,38.701914359
725,38.730495262
730,38.629656697
735,38.863219137
740,38.813593421
745,38.746694768
750,38.994970176
755,39.727252649
760,40.219430938
765,40.224478869
770,40.173961642
775,41.23354499
780,41.126596774
785,41.21680255
790,41.72264344
795,41.584764321
800,41.542882603
805,41.753477807
810,41.784622643
815,41.71213274
820,41.627247651
825,41.785296369
830,41.985063206
835,42.137903272
840,42.055380799
845,43.723846072
850,43.762081484
855,43.925051623
860,44.145368309
865,45.407487988
870,46.175143289
875,46.752111973
880,47.028111767
885,46.731416994
890,46.613096565
895,48.426996619
895,48.426996619
900,48.743678781
905,48.923126111
910,49.177504618
915,48.650863336
920,48.877108477
925,49.019833503
930,49.187427602
935,49.058350914
940,50.894461156
945,51.137991196
950,51.105972904
955,52.078197578
960,51.758711046
965,51.998882524
970,52.238213207
975,51.855086118
980,52.576316318
985,53.85676512
990,54.396508873
995,54.633362831
1000,54.008630488
