15,5.311709293
20,3.812833004
25,3.926820383
30,4.758590957
35,4.708904715
40,4.951703948
45,4.985002147
50,5.08115991
55,5.530232113
60,6.368837442
65,5.592440875
70,5.905149102
75,5.906778281
80,6.412459969
85,6.386543351
90,6.417535271
95,6.505955034
100,6.539671939
105,6.888636144
110,6.833520346
115,7.312455335
120,7.492849709
125,7.67928325
130,8.015971928
135,7.909690803
140,8.230783849
145,8.377591606
150,8.476465788
155,8.832755226
160,9.035183078
165,9.319190064
170,9.482689577
175,9.546472879
180,9.731498673
185,9.959155335
190,10.002571786
195,10.239112972
200,10.078489832
205,10.262547988
210,10.311589449
215,10.364113345
220,10.612126114
225,10.79566807
230,10.731376201
235,10.854573412
240,11.015154255
245,11.243874258
