15,4.137197048
20,3.726998286
25,3.793816957
30,4.85772735
35,4.867595812
40,3.869150363
45,3.758723711
50,4.08953598
55,5.425103186
60,5.648427201
65,5.551849696
70,6.286217072
75,5.721073405
80,6.276603777
85,6.416027565
90,6.358375883
95,6.318475312
100,6.199162787
105,6.99803689
110,6.666520034
115,6.380713629
120,6.366760147
125,6.411316734
130,6.583417802
135,6.803713227
140,8.371069986
145,8.414910801
150,8.294809044
155,8.490562434
160,7.91716209
165,7.780705094
170,7.989906723
175,7.760580996
180,7.997467102
185,8.604384661
190,8.594794419
195,8.705509685
200,9.13676985
205,9.785855856
