15,4.050650159
20,3.023892621
25,2.920458335
30,3.085866206
35,2.964484383
40,2.957615943
45,2.915590823
50,2.876002054
55,2.942887138
60,3.043365063
65,3.012093391
70,3.002449787
75,3.18923641
80,3.200324481
85,3.239377275
90,3.068834973
95,3.057926946
100,3.073634144
105,3.142569656
110,3.192512905
115,3.557610367
120,3.561640361
125,3.83456651
130,3.804772299
135,3.943035815
140,3.853535558
145,3.674440317
150,3.819074727
155,3.923331615
160,4.008593131
165,4.366645244
170,4.363646404
175,4.41373458
180,4.54093149
185,4.377772972
190,4.596738547
195,4.533149618
200,4.533574567
205,4.383465404
210,4.833320312
215,3.228956463
220,5.638548829
225,5.830477606
230,5.748976834
235,5.497845222
240,5.52348875
245,6.114393591
250,6.143591261
