15,7.152430448
20,4.456374118
25,4.261701366
30,4.421367641
35,3.962334981
40,3.40581378
45,2.962697939
50,3.197525018
55,3.155263563
60,3.29922098
65,3.060446392
70,3.109767195
75,2.940023213
80,3.254764453
85,3.116818704
90,3.06583983
95,3.117191634
100,1.657263868
105,3.165364473
110,3.323731285
115,3.333712956
120,3.138227765
125,3.177883932
130,2.389769031
135,3.230852056
140,3.41412166
145,3.433626859
150,3.208297946
155,3.307264313
160,3.12989634
165,3.276755145
170,3.437396244
175,3.627387523
180,3.304679163
185,3.460877486
190,3.491269766
195,3.42045911
200,3.470577942
205,3.320583895
210,3.648557032
215,3.493596211
220,3.527575702
225,3.484358352
230,3.610139564
235,2.633925925
240,3.540963186
245,3.745109706
250,3.472224063
