15,6.024172181
20,5.369582636
25,5.594046584
30,5.006518714
35,6.613043361
40,5.518981652
45,5.140567247
50,5.477936353
55,6.016592741
60,5.603540022
65,5.269557564
70,5.6579584
75,5.514913154
80,5.4885793
85,5.814900686
90,5.564599744
95,5.23004413
100,5.290239845
105,6.407246263
110,5.935873463
115,5.514676443
120,5.567018987
125,5.270818186
130,5.142219532
135,5.079295444
140,8.062066975
145,7.97474139
150,7.614867413
155,7.661147384
160,7.360005585
165,7.147371147
170,7.220150415
175,7.030039381
180,6.984274597
185,6.875010827
190,7.481121369
195,7.908257654
200,7.665186665
205,7.693398505
