15,4.92875508
20,4.025642976
25,3.864926995
30,3.609054355
35,3.715733675
40,3.231713564
45,3.298546591
50,3.168481477
55,3.127019848
60,3.423630959
65,3.208516392
70,2.920876811
75,3.187494722
80,3.350302093
85,2.562857347
90,3.496365654
95,3.444817502
100,3.348641897
105,3.318576171
110,3.275922127
115,3.083183997
120,3.039228948
125,2.819015272
130,2.750952123
135,3.094830984
140,3.124852733
145,3.215877631
150,3.272000605
155,3.258009417
160,3.208007734
165,3.355392465
170,3.194705066
175,3.394062506
180,3.372583468
185,3.439055774
190,2.891969885
195,3.252799458
200,3.27787907
205,3.278529822
210,3.28401393
215,3.253517358
220,3.545644368
225,3.85087146
230,3.66426381
235,3.618581678
240,3.140303183
245,4.348352063
250,4.712642409
